year,state,industry,count,last_update
2024,Bihar,Security Solutions,21,2025-07-31 19:32:24.784
2024,Bihar,Real Estate,12,2025-07-31 19:32:25.300
2024,Bihar,Other Specialty Retailers,8,2025-07-31 19:32:25.560
2024,Bihar,Safety,1,2025-07-31 19:32:25.819
2024,Bihar,Robotics,4,2025-07-31 19:32:26.077
2024,Bihar,Biotechnology,3,2025-07-31 19:32:26.594
2024,Bihar,Waste Management,7,2025-07-31 19:32:26.852
2024,Bihar,Toys and Games,3,2025-07-31 19:32:27.366
2024,Kerala,Analytics,1,2025-07-31 19:32:41.583
2024,Kerala,Advertising,11,2025-07-31 19:32:41.847
2024,Kerala,Architecture Interior Design,10,2025-07-31 19:32:42.111
2024,Kerala,AR VR (Augmented + Virtual Reality),9,2025-07-31 19:32:42.374
2024,Kerala,Automotive,23,2025-07-31 19:32:42.638
2024,Kerala,Art & Photography,3,2025-07-31 19:32:42.903
2024,Kerala,Animation,1,2025-07-31 19:32:43.166
2024,Kerala,Chemicals,9,2025-07-31 19:32:43.426
2024,Kerala,Computer Vision,1,2025-07-31 19:32:43.688
2024,Kerala,Telecommunication & Networking,7,2025-07-31 19:32:43.949
2024,Kerala,Construction,69,2025-07-31 19:32:44.211
2024,Kerala,Agriculture,41,2025-07-31 19:32:44.473
2024,Kerala,Aeronautics Aerospace & Defence,11,2025-07-31 19:32:44.734
2024,Kerala,AI,44,2025-07-31 19:32:44.998
2024,Kerala,Green Technology,20,2025-07-31 19:32:45.260
2024,Kerala,Events,9,2025-07-31 19:32:45.523
2024,Kerala,Fashion,15,2025-07-31 19:32:45.785
2024,Kerala,Finance Technology,22,2025-07-31 19:32:46.048
2024,Kerala,Enterprise Software,20,2025-07-31 19:32:46.313
2024,Kerala,Food & Beverages,74,2025-07-31 19:32:46.576
2024,Kerala,Design,11,2025-07-31 19:32:46.842
2024,Kerala,Education,100,2025-07-31 19:32:47.371
2024,Kerala,Renewable Energy,28,2025-07-31 19:32:47.636
2024,Kerala,Technology Hardware,31,2025-07-31 19:32:47.901
2024,Kerala,Healthcare & Lifesciences,102,2025-07-31 19:32:48.167
2024,Kerala,Internet of Things,10,2025-07-31 19:32:48.433
2024,Kerala,IT Services,166,2025-07-31 19:32:48.699
2024,Kerala,Human Resources,17,2025-07-31 19:32:48.965
2024,Kerala,Marketing,21,2025-07-31 19:32:49.231
2024,Kerala,Nanotechnology,1,2025-07-31 19:32:49.498
2024,Kerala,Non- Renewable Energy,7,2025-07-31 19:32:49.764
2024,Kerala,Pets & Animals,3,2025-07-31 19:32:50.031
2024,Kerala,Media & Entertainment,14,2025-07-31 19:32:50.298
2024,Kerala,Retail,28,2025-07-31 19:32:50.564
2024,Kerala,House-Hold Services,6,2025-07-31 19:32:50.830
2024,Kerala,Professional & Commercial Services,39,2025-07-31 19:32:51.096
2024,Kerala,Sports,5,2025-07-31 19:32:51.363
2024,Kerala,Social Impact,4,2025-07-31 19:32:51.632
2024,Kerala,Social Network,4,2025-07-31 19:32:51.899
2024,Kerala,Textiles & Apparel,13,2025-07-31 19:32:52.165
2024,Kerala,Indic Language Startups,2,2025-07-31 19:32:52.430
2024,Kerala,Transportation & Storage,8,2025-07-31 19:32:52.696
2024,Kerala,Logistics,12,2025-07-31 19:32:52.963
2024,Kerala,Travel & Tourism,46,2025-07-31 19:32:53.230
2024,Kerala,Security Solutions,9,2025-07-31 19:32:53.497
2024,Kerala,Real Estate,9,2025-07-31 19:32:54.027
2024,Kerala,Other Specialty Retailers,14,2025-07-31 19:32:54.305
2024,Kerala,Safety,2,2025-07-31 19:32:54.580
2024,Kerala,Robotics,8,2025-07-31 19:32:54.857
2024,Kerala,Passenger Experience,2,2025-07-31 19:32:55.134
2024,Kerala,Biotechnology,10,2025-07-31 19:32:55.404
2024,Kerala,Waste Management,16,2025-07-31 19:32:55.670
2024,Kerala,Toys and Games,7,2025-07-31 19:32:56.215
2024,Karnataka,Analytics,22,2025-07-31 19:32:56.509
2024,Karnataka,Advertising,20,2025-07-31 19:32:56.801
2024,Karnataka,Architecture Interior Design,41,2025-07-31 19:32:57.088
2024,Karnataka,AR VR (Augmented + Virtual Reality),11,2025-07-31 19:32:57.381
2024,Karnataka,Automotive,63,2025-07-31 19:32:57.675
2024,Karnataka,Art & Photography,12,2025-07-31 19:32:57.966
2024,Karnataka,Animation,3,2025-07-31 19:32:58.257
2024,Karnataka,Chemicals,19,2025-07-31 19:32:58.548
2024,Karnataka,Computer Vision,13,2025-07-31 19:32:58.838
2024,Karnataka,Telecommunication & Networking,18,2025-07-31 19:32:59.127
2024,Karnataka,Construction,121,2025-07-31 19:32:59.418
2024,Karnataka,Agriculture,128,2025-07-31 19:32:59.711
2024,Karnataka,Aeronautics Aerospace & Defence,56,2025-07-31 19:33:00.003
2024,Karnataka,AI,178,2025-07-31 19:33:00.293
2024,Karnataka,Green Technology,72,2025-07-31 19:33:00.583
2024,Karnataka,Events,15,2025-07-31 19:33:00.875
2024,Karnataka,Fashion,63,2025-07-31 19:33:01.166
2024,Karnataka,Finance Technology,115,2025-07-31 19:33:01.457
2024,Karnataka,Enterprise Software,84,2025-07-31 19:33:01.749
2024,Karnataka,Food & Beverages,157,2025-07-31 19:33:02.043
2024,Karnataka,Design,28,2025-07-31 19:33:02.336
2024,Karnataka,Dating Matrimonial,4,2025-07-31 19:33:02.628
2024,Karnataka,Education,195,2025-07-31 19:33:02.920
2024,Karnataka,Renewable Energy,68,2025-07-31 19:33:03.211
2024,Karnataka,Technology Hardware,116,2025-07-31 19:33:03.503
2024,Karnataka,Healthcare & Lifesciences,243,2025-07-31 19:33:03.798
2024,Karnataka,Internet of Things,31,2025-07-31 19:33:04.089
2024,Karnataka,IT Services,447,2025-07-31 19:33:04.382
2024,Karnataka,Human Resources,69,2025-07-31 19:33:04.675
2024,Karnataka,Marketing,50,2025-07-31 19:33:04.965
2024,Karnataka,Nanotechnology,9,2025-07-31 19:33:05.255
2024,Karnataka,Non- Renewable Energy,12,2025-07-31 19:33:05.547
2024,Karnataka,Pets & Animals,14,2025-07-31 19:33:05.839
2024,Karnataka,Media & Entertainment,33,2025-07-31 19:33:06.132
2024,Karnataka,Retail,53,2025-07-31 19:33:06.421
2024,Karnataka,House-Hold Services,22,2025-07-31 19:33:06.712
2024,Karnataka,Professional & Commercial Services,120,2025-07-31 19:33:07.002
2024,Karnataka,Sports,21,2025-07-31 19:33:07.293
2024,Karnataka,Social Impact,10,2025-07-31 19:33:07.585
2024,Karnataka,Social Network,21,2025-07-31 19:33:07.876
2024,Karnataka,Textiles & Apparel,50,2025-07-31 19:33:08.167
2024,Karnataka,Indic Language Startups,16,2025-07-31 19:33:08.457
2024,Karnataka,Transportation & Storage,32,2025-07-31 19:33:08.748
2024,Karnataka,Logistics,15,2025-07-31 19:33:09.039
2024,Karnataka,Travel & Tourism,62,2025-07-31 19:33:09.331
2024,Karnataka,Security Solutions,32,2025-07-31 19:33:09.624
2024,Karnataka,Airport Operations,1,2025-07-31 19:33:09.915
2024,Karnataka,Real Estate,50,2025-07-31 19:33:10.207
2024,Karnataka,Other Specialty Retailers,40,2025-07-31 19:33:10.499
2024,Karnataka,Safety,5,2025-07-31 19:33:10.791
2024,Karnataka,Robotics,23,2025-07-31 19:33:11.083
2024,Karnataka,Passenger Experience,1,2025-07-31 19:33:11.375
2024,Karnataka,Biotechnology,21,2025-07-31 19:33:11.668
2024,Karnataka,Waste Management,29,2025-07-31 19:33:11.960
2024,Karnataka,Toys and Games,19,2025-07-31 19:33:12.549
2024,Chhattisgarh,Analytics,1,2025-07-31 19:33:12.805
2024,Chhattisgarh,Advertising,3,2025-07-31 19:33:13.060
2024,Chhattisgarh,Architecture Interior Design,1,2025-07-31 19:33:13.316
2024,Chhattisgarh,AR VR (Augmented + Virtual Reality),1,2025-07-31 19:33:13.573
2024,Chhattisgarh,Automotive,9,2025-07-31 19:33:13.828
2024,Chhattisgarh,Art & Photography,2,2025-07-31 19:33:14.085
2024,Chhattisgarh,Chemicals,8,2025-07-31 19:33:14.595
2024,Chhattisgarh,Telecommunication & Networking,3,2025-07-31 19:33:15.104
2024,Chhattisgarh,Construction,50,2025-07-31 19:33:15.360
2024,Chhattisgarh,Agriculture,60,2025-07-31 19:33:15.615
2024,Chhattisgarh,Aeronautics Aerospace & Defence,4,2025-07-31 19:33:15.872
2024,Chhattisgarh,AI,6,2025-07-31 19:33:16.128
2024,Chhattisgarh,Green Technology,8,2025-07-31 19:33:16.383
2024,Chhattisgarh,Events,1,2025-07-31 19:33:16.639
2024,Chhattisgarh,Fashion,3,2025-07-31 19:33:16.894
2024,Chhattisgarh,Finance Technology,11,2025-07-31 19:33:17.151
2024,Chhattisgarh,Enterprise Software,1,2025-07-31 19:33:17.407
2024,Chhattisgarh,Food & Beverages,35,2025-07-31 19:33:17.663
2024,Chhattisgarh,Design,2,2025-07-31 19:33:17.919
2024,Chhattisgarh,Education,30,2025-07-31 19:33:18.433
2024,Chhattisgarh,Renewable Energy,14,2025-07-31 19:33:18.689
2024,Chhattisgarh,Technology Hardware,18,2025-07-31 19:33:18.945
2024,Chhattisgarh,Healthcare & Lifesciences,32,2025-07-31 19:33:19.200
2024,Chhattisgarh,Internet of Things,1,2025-07-31 19:33:19.457
2024,Chhattisgarh,IT Services,36,2025-07-31 19:33:19.713
2024,Chhattisgarh,Human Resources,3,2025-07-31 19:33:19.968
2024,Chhattisgarh,Marketing,5,2025-07-31 19:33:20.224
2024,Chhattisgarh,Media & Entertainment,6,2025-07-31 19:33:21.250
2024,Chhattisgarh,Retail,5,2025-07-31 19:33:21.506
2024,Chhattisgarh,House-Hold Services,2,2025-07-31 19:33:21.762
2024,Chhattisgarh,Professional & Commercial Services,21,2025-07-31 19:33:22.017
2024,Chhattisgarh,Sports,1,2025-07-31 19:33:22.273
2024,Chhattisgarh,Social Impact,5,2025-07-31 19:33:22.530
2024,Chhattisgarh,Social Network,2,2025-07-31 19:33:22.786
2024,Chhattisgarh,Textiles & Apparel,14,2025-07-31 19:33:23.041
2024,Chhattisgarh,Indic Language Startups,1,2025-07-31 19:33:23.298
2024,Chhattisgarh,Transportation & Storage,13,2025-07-31 19:33:23.554
2024,Chhattisgarh,Logistics,7,2025-07-31 19:33:23.810
2024,Chhattisgarh,Travel & Tourism,3,2025-07-31 19:33:24.066
2024,Chhattisgarh,Security Solutions,4,2025-07-31 19:33:24.322
2024,Chhattisgarh,Real Estate,4,2025-07-31 19:33:24.837
2024,Chhattisgarh,Other Specialty Retailers,13,2025-07-31 19:33:25.093
2024,Chhattisgarh,Safety,1,2025-07-31 19:33:25.350
2024,Chhattisgarh,Robotics,1,2025-07-31 19:33:25.608
2024,Chhattisgarh,Biotechnology,3,2025-07-31 19:33:26.118
2024,Chhattisgarh,Waste Management,4,2025-07-31 19:33:26.373
2024,Chhattisgarh,Toys and Games,2,2025-07-31 19:33:26.885
2024,Andhra Pradesh,Analytics,2,2025-07-31 19:33:27.142
2024,Andhra Pradesh,Advertising,3,2025-07-31 19:33:27.401
2024,Andhra Pradesh,Architecture Interior Design,4,2025-07-31 19:33:27.661
2024,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1,2025-07-31 19:33:27.920
2024,Andhra Pradesh,Automotive,18,2025-07-31 19:33:28.178
2024,Andhra Pradesh,Art & Photography,2,2025-07-31 19:33:28.437
2024,Andhra Pradesh,Animation,1,2025-07-31 19:33:28.695
2024,Andhra Pradesh,Chemicals,8,2025-07-31 19:33:28.952
2024,Andhra Pradesh,Computer Vision,1,2025-07-31 19:33:29.210
2024,Andhra Pradesh,Telecommunication & Networking,3,2025-07-31 19:33:29.468
2024,Andhra Pradesh,Construction,42,2025-07-31 19:33:29.726
2024,Andhra Pradesh,Agriculture,58,2025-07-31 19:33:29.984
2024,Andhra Pradesh,Aeronautics Aerospace & Defence,8,2025-07-31 19:33:30.242
2024,Andhra Pradesh,AI,24,2025-07-31 19:33:30.501
2024,Andhra Pradesh,Green Technology,8,2025-07-31 19:33:30.761
2024,Andhra Pradesh,Events,1,2025-07-31 19:33:31.019
2024,Andhra Pradesh,Fashion,5,2025-07-31 19:33:31.278
2024,Andhra Pradesh,Finance Technology,17,2025-07-31 19:33:31.536
2024,Andhra Pradesh,Enterprise Software,6,2025-07-31 19:33:31.796
2024,Andhra Pradesh,Food & Beverages,46,2025-07-31 19:33:32.055
2024,Andhra Pradesh,Design,2,2025-07-31 19:33:32.315
2024,Andhra Pradesh,Education,32,2025-07-31 19:33:32.833
2024,Andhra Pradesh,Renewable Energy,15,2025-07-31 19:33:33.091
2024,Andhra Pradesh,Technology Hardware,16,2025-07-31 19:33:33.350
2024,Andhra Pradesh,Healthcare & Lifesciences,48,2025-07-31 19:33:33.610
2024,Andhra Pradesh,Internet of Things,8,2025-07-31 19:33:33.868
2024,Andhra Pradesh,IT Services,81,2025-07-31 19:33:34.127
2024,Andhra Pradesh,Human Resources,10,2025-07-31 19:33:34.385
2024,Andhra Pradesh,Marketing,11,2025-07-31 19:33:34.644
2024,Andhra Pradesh,Non- Renewable Energy,4,2025-07-31 19:33:35.162
2024,Andhra Pradesh,Media & Entertainment,8,2025-07-31 19:33:35.679
2024,Andhra Pradesh,Retail,8,2025-07-31 19:33:35.938
2024,Andhra Pradesh,House-Hold Services,5,2025-07-31 19:33:36.195
2024,Andhra Pradesh,Professional & Commercial Services,28,2025-07-31 19:33:36.453
2024,Andhra Pradesh,Sports,1,2025-07-31 19:33:36.712
2024,Andhra Pradesh,Social Impact,5,2025-07-31 19:33:36.970
2024,Andhra Pradesh,Social Network,2,2025-07-31 19:33:37.229
2024,Andhra Pradesh,Textiles & Apparel,9,2025-07-31 19:33:37.489
2024,Andhra Pradesh,Transportation & Storage,7,2025-07-31 19:33:38.008
2024,Andhra Pradesh,Logistics,2,2025-07-31 19:33:38.267
2024,Andhra Pradesh,Travel & Tourism,6,2025-07-31 19:33:38.528
2024,Andhra Pradesh,Security Solutions,4,2025-07-31 19:33:38.788
2024,Andhra Pradesh,Real Estate,4,2025-07-31 19:33:39.304
2024,Andhra Pradesh,Other Specialty Retailers,9,2025-07-31 19:33:39.563
2024,Andhra Pradesh,Safety,1,2025-07-31 19:33:39.822
2024,Andhra Pradesh,Robotics,2,2025-07-31 19:33:40.081
2024,Andhra Pradesh,Biotechnology,8,2025-07-31 19:33:40.600
2024,Andhra Pradesh,Waste Management,8,2025-07-31 19:33:40.860
2024,Andhra Pradesh,Others,1,2025-07-31 19:33:41.119
2024,Andhra Pradesh,Toys and Games,3,2025-07-31 19:33:41.378
2024,Arunachal Pradesh,Chemicals,1,2025-07-31 19:33:43.388
2024,Arunachal Pradesh,Construction,1,2025-07-31 19:33:44.142
2024,Arunachal Pradesh,Agriculture,4,2025-07-31 19:33:44.393
2024,Arunachal Pradesh,Fashion,1,2025-07-31 19:33:45.649
2024,Arunachal Pradesh,Finance Technology,1,2025-07-31 19:33:45.900
2024,Arunachal Pradesh,Food & Beverages,2,2025-07-31 19:33:46.402
2024,Arunachal Pradesh,Education,2,2025-07-31 19:33:47.154
2024,Arunachal Pradesh,Biotechnology,1,2025-07-31 19:33:54.675
2024,Andaman and Nicobar Islands,Automotive,1,2025-07-31 19:33:56.690
2024,Andaman and Nicobar Islands,Construction,2,2025-07-31 19:33:58.198
2024,Andaman and Nicobar Islands,Agriculture,3,2025-07-31 19:33:58.449
2024,Andaman and Nicobar Islands,Food & Beverages,3,2025-07-31 19:34:00.458
2024,Andaman and Nicobar Islands,Marketing,1,2025-07-31 19:34:02.975
2024,Andaman and Nicobar Islands,Retail,1,2025-07-31 19:34:04.232
2024,Andaman and Nicobar Islands,Professional & Commercial Services,2,2025-07-31 19:34:04.737
2024,Andaman and Nicobar Islands,Travel & Tourism,6,2025-07-31 19:34:06.743
2024,Andaman and Nicobar Islands,Other Specialty Retailers,1,2025-07-31 19:34:07.749
2024,Manipur,Automotive,1,2025-07-31 19:34:10.761
2024,Manipur,Construction,4,2025-07-31 19:34:12.267
2024,Manipur,Agriculture,13,2025-07-31 19:34:12.519
2024,Manipur,Aeronautics Aerospace & Defence,1,2025-07-31 19:34:12.769
2024,Manipur,Green Technology,1,2025-07-31 19:34:13.270
2024,Manipur,Food & Beverages,3,2025-07-31 19:34:14.526
2024,Manipur,Education,7,2025-07-31 19:34:15.280
2024,Manipur,Healthcare & Lifesciences,3,2025-07-31 19:34:16.033
2024,Manipur,IT Services,3,2025-07-31 19:34:16.534
2024,Manipur,Human Resources,1,2025-07-31 19:34:16.785
2024,Manipur,Marketing,1,2025-07-31 19:34:17.035
2024,Manipur,Non- Renewable Energy,1,2025-07-31 19:34:17.536
2024,Manipur,Media & Entertainment,4,2025-07-31 19:34:18.039
2024,Manipur,House-Hold Services,1,2025-07-31 19:34:18.541
2024,Manipur,Professional & Commercial Services,1,2025-07-31 19:34:18.792
2024,Manipur,Social Impact,2,2025-07-31 19:34:19.294
2024,Manipur,Indic Language Startups,1,2025-07-31 19:34:20.052
2024,Manipur,Transportation & Storage,1,2025-07-31 19:34:20.305
2024,Manipur,Logistics,1,2025-07-31 19:34:20.558
2024,Manipur,Travel & Tourism,1,2025-07-31 19:34:20.810
2024,Manipur,Security Solutions,1,2025-07-31 19:34:21.063
2024,Manipur,Real Estate,2,2025-07-31 19:34:21.576
2024,Manipur,Other Specialty Retailers,1,2025-07-31 19:34:21.831
2024,Mizoram,Construction,1,2025-07-31 19:34:26.419
2024,Mizoram,Agriculture,5,2025-07-31 19:34:26.663
2024,Mizoram,Food & Beverages,2,2025-07-31 19:34:28.624
2024,Mizoram,Education,1,2025-07-31 19:34:29.359
2024,Mizoram,Healthcare & Lifesciences,1,2025-07-31 19:34:30.136
2024,Mizoram,IT Services,2,2025-07-31 19:34:30.633
2024,Mizoram,House-Hold Services,1,2025-07-31 19:34:32.598
2024,Mizoram,Textiles & Apparel,1,2025-07-31 19:34:33.822
2024,Mizoram,Travel & Tourism,1,2025-07-31 19:34:34.813
2024,Mizoram,Real Estate,1,2025-07-31 19:34:35.558
2024,Rajasthan,Analytics,3,2025-07-31 19:34:37.801
2024,Rajasthan,Advertising,10,2025-07-31 19:34:38.062
2024,Rajasthan,Architecture Interior Design,10,2025-07-31 19:34:38.321
2024,Rajasthan,AR VR (Augmented + Virtual Reality),4,2025-07-31 19:34:38.581
2024,Rajasthan,Automotive,22,2025-07-31 19:34:38.840
2024,Rajasthan,Art & Photography,11,2025-07-31 19:34:39.102
2024,Rajasthan,Chemicals,17,2025-07-31 19:34:39.624
2024,Rajasthan,Computer Vision,2,2025-07-31 19:34:39.887
2024,Rajasthan,Telecommunication & Networking,7,2025-07-31 19:34:40.150
2024,Rajasthan,Construction,101,2025-07-31 19:34:40.412
2024,Rajasthan,Agriculture,99,2025-07-31 19:34:40.674
2024,Rajasthan,Aeronautics Aerospace & Defence,9,2025-07-31 19:34:40.937
2024,Rajasthan,AI,25,2025-07-31 19:34:41.196
2024,Rajasthan,Green Technology,16,2025-07-31 19:34:41.458
2024,Rajasthan,Events,5,2025-07-31 19:34:41.719
2024,Rajasthan,Fashion,43,2025-07-31 19:34:41.981
2024,Rajasthan,Finance Technology,34,2025-07-31 19:34:42.244
2024,Rajasthan,Enterprise Software,18,2025-07-31 19:34:42.505
2024,Rajasthan,Food & Beverages,62,2025-07-31 19:34:42.765
2024,Rajasthan,Design,5,2025-07-31 19:34:43.024
2024,Rajasthan,Education,61,2025-07-31 19:34:43.544
2024,Rajasthan,Renewable Energy,59,2025-07-31 19:34:43.805
2024,Rajasthan,Technology Hardware,30,2025-07-31 19:34:44.061
2024,Rajasthan,Healthcare & Lifesciences,97,2025-07-31 19:34:44.315
2024,Rajasthan,Internet of Things,1,2025-07-31 19:34:44.570
2024,Rajasthan,IT Services,128,2025-07-31 19:34:44.825
2024,Rajasthan,Human Resources,22,2025-07-31 19:34:45.082
2024,Rajasthan,Marketing,25,2025-07-31 19:34:45.351
2024,Rajasthan,Nanotechnology,1,2025-07-31 19:34:45.614
2024,Rajasthan,Non- Renewable Energy,14,2025-07-31 19:34:45.875
2024,Rajasthan,Pets & Animals,4,2025-07-31 19:34:46.140
2024,Rajasthan,Media & Entertainment,15,2025-07-31 19:34:46.401
2024,Rajasthan,Retail,20,2025-07-31 19:34:46.666
2024,Rajasthan,House-Hold Services,11,2025-07-31 19:34:46.932
2024,Rajasthan,Professional & Commercial Services,77,2025-07-31 19:34:47.193
2024,Rajasthan,Sports,4,2025-07-31 19:34:47.456
2024,Rajasthan,Social Impact,12,2025-07-31 19:34:47.722
2024,Rajasthan,Social Network,9,2025-07-31 19:34:47.983
2024,Rajasthan,Textiles & Apparel,27,2025-07-31 19:34:48.243
2024,Rajasthan,Indic Language Startups,8,2025-07-31 19:34:48.510
2024,Rajasthan,Transportation & Storage,20,2025-07-31 19:34:48.778
2024,Rajasthan,Logistics,5,2025-07-31 19:34:49.039
2024,Rajasthan,Travel & Tourism,19,2025-07-31 19:34:49.302
2024,Rajasthan,Security Solutions,14,2025-07-31 19:34:49.571
2024,Rajasthan,Real Estate,10,2025-07-31 19:34:50.098
2024,Rajasthan,Other Specialty Retailers,18,2025-07-31 19:34:50.352
2024,Rajasthan,Safety,3,2025-07-31 19:34:50.616
2024,Rajasthan,Robotics,1,2025-07-31 19:34:50.885
2024,Rajasthan,Passenger Experience,1,2025-07-31 19:34:51.152
2024,Rajasthan,Biotechnology,3,2025-07-31 19:34:51.421
2024,Rajasthan,Waste Management,18,2025-07-31 19:34:51.672
2024,Rajasthan,Toys and Games,6,2025-07-31 19:34:52.179
2024,Tamil Nadu,Analytics,16,2025-07-31 19:35:06.213
2024,Tamil Nadu,Advertising,12,2025-07-31 19:35:06.486
2024,Tamil Nadu,Architecture Interior Design,22,2025-07-31 19:35:06.760
2024,Tamil Nadu,AR VR (Augmented + Virtual Reality),15,2025-07-31 19:35:07.032
2024,Tamil Nadu,Automotive,78,2025-07-31 19:35:07.306
2024,Tamil Nadu,Art & Photography,6,2025-07-31 19:35:07.580
2024,Tamil Nadu,Animation,3,2025-07-31 19:35:07.852
2024,Tamil Nadu,Chemicals,29,2025-07-31 19:35:08.126
2024,Tamil Nadu,Computer Vision,4,2025-07-31 19:35:08.399
2024,Tamil Nadu,Telecommunication & Networking,11,2025-07-31 19:35:08.673
2024,Tamil Nadu,Construction,127,2025-07-31 19:35:08.947
2024,Tamil Nadu,Agriculture,174,2025-07-31 19:35:09.221
2024,Tamil Nadu,Aeronautics Aerospace & Defence,35,2025-07-31 19:35:09.494
2024,Tamil Nadu,AI,90,2025-07-31 19:35:09.768
2024,Tamil Nadu,Green Technology,60,2025-07-31 19:35:10.042
2024,Tamil Nadu,Events,8,2025-07-31 19:35:10.315
2024,Tamil Nadu,Fashion,40,2025-07-31 19:35:10.588
2024,Tamil Nadu,Finance Technology,80,2025-07-31 19:35:10.861
2024,Tamil Nadu,Enterprise Software,52,2025-07-31 19:35:11.134
2024,Tamil Nadu,Food & Beverages,150,2025-07-31 19:35:11.407
2024,Tamil Nadu,Design,21,2025-07-31 19:35:11.678
2024,Tamil Nadu,Dating Matrimonial,1,2025-07-31 19:35:11.950
2024,Tamil Nadu,Education,125,2025-07-31 19:35:12.224
2024,Tamil Nadu,Renewable Energy,101,2025-07-31 19:35:12.497
2024,Tamil Nadu,Technology Hardware,107,2025-07-31 19:35:12.772
2024,Tamil Nadu,Healthcare & Lifesciences,219,2025-07-31 19:35:13.046
2024,Tamil Nadu,Internet of Things,27,2025-07-31 19:35:13.322
2024,Tamil Nadu,IT Services,319,2025-07-31 19:35:13.593
2024,Tamil Nadu,Human Resources,32,2025-07-31 19:35:13.868
2024,Tamil Nadu,Marketing,52,2025-07-31 19:35:14.143
2024,Tamil Nadu,Nanotechnology,1,2025-07-31 19:35:14.419
2024,Tamil Nadu,Non- Renewable Energy,18,2025-07-31 19:35:14.694
2024,Tamil Nadu,Pets & Animals,8,2025-07-31 19:35:14.970
2024,Tamil Nadu,Media & Entertainment,32,2025-07-31 19:35:15.245
2024,Tamil Nadu,Retail,45,2025-07-31 19:35:15.520
2024,Tamil Nadu,House-Hold Services,13,2025-07-31 19:35:15.796
2024,Tamil Nadu,Professional & Commercial Services,121,2025-07-31 19:35:16.071
2024,Tamil Nadu,Sports,12,2025-07-31 19:35:16.344
2024,Tamil Nadu,Social Impact,17,2025-07-31 19:35:16.619
2024,Tamil Nadu,Social Network,7,2025-07-31 19:35:16.891
2024,Tamil Nadu,Textiles & Apparel,67,2025-07-31 19:35:17.165
2024,Tamil Nadu,Indic Language Startups,11,2025-07-31 19:35:17.440
